1.196416462772943001e+00 -1.813344731142251254e-01 8.029768157924814520e-02 3.654465646474122642e-02 4.908247825686444243e-01 2.107513806902221731e-01 -3.131879252415496850e+01 7.415806174409140823e-04 4.542904657648914046e-01 4.000000000000000222e-01
1.286455692825398511e+00 -2.277737360414751056e-01 -1.650375487847665495e-02 4.862883419474416796e-02 4.757796596636779118e-01 2.533550181796507816e-01 -3.134808616108414725e+01 1.139249476760417490e-01 4.682497978842820041e-01 4.000000000000000222e-01
1.358466465943890533e+00 -2.139695927751274485e-01 -4.414778766629948170e-03 1.700339672072602795e-03 4.565253925178378580e-01 3.223614645978399307e-01 -3.141728931943352165e+01 1.671803349750332346e-01 4.215429318505490297e-01 4.000000000000000222e-01
1.410418123470245755e+00 -2.149373998109296580e-01 -9.409950137211389731e-02 -1.537027475426945844e-01 3.874401220428201342e-01 2.982963837544418406e-01 -3.146894520555010644e+01 1.990548343209463944e-01 4.514746598711590342e-01 4.000000000000000222e-01
1.374319282344034221e+00 -1.939685181580730333e-01 2.069284396304748100e-02 -1.950656890482442563e-01 4.190608741636314138e-01 2.322983999404354960e-01 -3.154793881375466569e+01 8.189230323927923494e-02 3.672669586499602290e-01 4.000000000000000222e-01
1.330351160940937527e+00 -2.486798187134438287e-01 6.873454603410970865e-02 -1.898091300242602530e-01 3.584376841308890560e-01 3.110053950223680697e-01 -3.148439405670752578e+01 1.784581412089207841e-01 3.588397539228074806e-01 4.000000000000000222e-01
1.278314083634127130e+00 -2.335334078197776886e-01 1.427466848531822874e-01 -3.159129693776401848e-01 4.798284043436646384e-01 3.285177363330124556e-01 -3.144172989452082589e+01 2.353010804019513014e-01 4.516550855549586463e-01 4.000000000000000222e-01
1.444122337497062425e+00 -2.077615635569197150e-01 1.777670803574017411e-01 -2.905177965831920450e-01 5.774577333879855612e-01 5.135114473932147483e-01 -3.125602880775234738e+01 1.499682458079223957e-01 4.276502523316765836e-01 4.000000000000000222e-01
1.522635930034492713e+00 -2.376660120293002387e-01 1.077032948684066155e-01 -2.697546179517529841e-01 7.173513773928992254e-01 5.029742152263738664e-01 -3.131348419691183338e+01 1.001200301054162439e-01 3.865970258965745199e-01 4.000000000000000222e-01
1.513417771655497290e+00 -2.333832208654671170e-01 3.848908503432882378e-02 -2.550168338023740544e-01 6.495155306559301511e-01 5.958030552636959243e-01 -3.129672454385428892e+01 6.140520550830200902e-03 3.711531412065158797e-01 4.000000000000000222e-01
1.460026067518775283e+00 -2.858616638442459945e-01 1.628362784136696932e-05 -3.433230569516084185e-01 5.963026818045332744e-01 7.215459180578980281e-01 -3.130246664011275115e+01 -6.140805710884850860e-02 3.053161555948197825e-01 4.000000000000000222e-01
1.503997400605859847e+00 -3.747999088504770926e-01 6.250120181405953261e-03 -2.871718719541760945e-01 6.269265523513951610e-01 6.888902154060150274e-01 -3.133146256730765344e+01 -1.085222894164683538e-01 3.646472959847139594e-01 4.000000000000000222e-01
1.484731924402799885e+00 -2.965365564286726041e-01 4.851972068294607698e-02 -2.124397543269072597e-01 5.564177850727146657e-01 7.676488924324262886e-01 -3.141419674933734640e+01 -7.007675721694704707e-02 4.497604677501833570e-01 4.000000000000000222e-01
1.391721752622847141e+00 -2.626182404052455066e-01 -7.715645521469322032e-02 -2.260049640731495446e-01 5.008489918884738712e-01 7.827578278231058784e-01 -3.137842767222450036e+01 -1.479874301205193199e-01 5.776278346013775655e-01 4.000000000000000222e-01
1.477175954976707395e+00 -1.311017181591447589e-01 -1.235380070851982842e-01 -1.919417042247534011e-01 5.238951704022073441e-01 7.357707605165422216e-01 -3.128663701166050259e+01 -1.130988269427136428e-01 5.841603052929990048e-01 4.000000000000000222e-01
